Seguidores_autor,Tweets_autor,Texto,Fecha,Retweets,Respuestas,Likes,Cant_citas,Fuente,Hora,Mes,Long_Texto
82,2321,"Mira AlbertoFernandez lo relajada que estoy! Mas de un año de pandemia.. y todavia sin recibir la vacuna contra el covid, un sueldo de mierda.. lrmqtp",2021-04-15,2,0,3,0,Twitter for Android, 15hs,Abril,150
717,10527,"Pobre mi cardiólogo, me dijo que no me ponga la vacuna Antigripal, porque como soy de riesgo, pronto van a dar la de Covid.Iluso... Antigripal adentro...",2021-04-15,0,0,4,0,Twitter for Android, 13hs,Abril,153
2945,105316,Quiero me explique Sr Prsdt. pq no skcanzo a comprender tal desproposito -Como puede ser que el Lab. Richmond (Escobar) produzca en el País el principio activo de una vacuna contra  covid y luego vaya a México para su envasado y de ahí a vacunar  ciudadanos estaunidenses,2021-04-15,0,1,0,0,Twitter for Android, 12hs,Abril,271
1441,47818,Recién arranqué y ya estoy más atrasada que la vacuna del covid,2021-04-15,0,0,1,0,Twitter for Android, 12hs,Abril,63
246,2014,Las personas que tenemos entre 40 y 50 años no podemos recibir ni la vacuna de la gripe ni la del Covid. La única vacuna que tenemos es la de pagar todos los impuestos y encima con aumentos. Viva Mendoza Carajo!!!!,2021-04-15,0,0,2,0,Twitter for Android, 09hs,Abril,214
6,150,anuncia que aun teniendo la vacuna puesta contra el covid le agarro el virus igual y dice que van a traer más vacunas. DECIME FERNANDO PA QUE QUERES VACUNAS SI NI A VOS TE SIRVEN BRO🤦🏻‍♂️,2021-04-15,0,0,0,0,Twitter for Android, 07hs,Abril,187
6276,4325,HAY un video donde se decía que Jonathan Viale pidió la autopsia de su padre.Y diagnosticaron que falleció x la  falleció de covid.. como lo velaron y no lo cremaron ?????. Que raro no???Personas han fallecido x el mismo virus y solo le entregaron cenizas,2021-04-15,2,0,2,0,Twitter for Android, 03hs,Abril,255
2404,88740,"_Embassy Si y no, q yo use barbijo, q mantenga distancia q use alcohol es mi responsabilidad. No lo hacen muchos ,Aún teniendo la vacuna no nos salva de contraer COVID. Lo q si me preocupa el tema q van hacer si desobedecen .Pero la gente x las buenas no le llega el agua al tanque",2021-04-15,0,2,0,0,Twitter for Android, 02hs,Abril,281
13685,66124,Esto es lo que negaban hace minutos Y  .Confirman que el domingo llegarán al país 864.000 dosis de la vacuna de Oxford-AstraZeneca a través del mecanismo COVAX (Fondo de Acceso Global para Vacunas COVID-19),2021-04-15,3,0,5,0,Twitter for Android, 01hs,Abril,206
1976,39456,Una pregunta a los que saben. ¿CONICET no tiene grupos de investigadores con la capacidad para desarrollar una vacuna para el Covid-19? 1969,2021-04-15,0,1,1,0,Twitter for Android, 00hs,Abril,140
2686,24075,Dijo no saber cómo le sucedió. Para mí nunca tuvo. Un viejo asmático que apenas respira estando bien imagínate con covid. O sea. La cuenta de casualidad? O la vacuna es muy efectiva. No se. Pero no me cierra,2021-04-14,0,0,1,0,Twitter for Android, 23hs,Abril,207
15,104,VACUNADISIMA: Pasado más de los 14 días de mi vacuna contra COVID-19 recibí mi vacuna antigripal,2021-04-14,0,0,0,0,Twitter for iPhone, 23hs,Abril,96
98,1028,"EN RIVADAVIA YA SE VACUNARON CASI EL 70% DE LOS ADULTOS MAYORES DE 60 AÑOS INSCRIPTOS Con la llegada de más dosis de la vacuna contra el COVID esta semana, estamos más cerca de cubrir a la totalidad de la población de más riesgo. Ya se completó la aplicación a personal de salud",2021-04-14,5,1,4,0,Twitter for Android, 22hs,Abril,278
14174,213156,6CopasL 2014   Lo q vos no contas son las condiciones para vender la vacuna. Lee y despues opina.,2021-04-14,0,0,0,0,Twitter for Android, 21hs,Abril,97
160,13775,"Según estos datos provistos por el gobierno, la causa principal de los contagios es la FALTA DE VACUNACIÓN. O sea, si nos hubieran vacunado bien, los contagios serían menos en cantidad y gravedad.Pero bueno...tenemos un gobierno peronista.  vía",2021-04-14,0,0,0,0,Twitter for Android, 21hs,Abril,244
8962,263923,O LA VACUNA CONTRA EL COVID 🤡,2021-04-14,0,1,1,0,Twitter for Android, 20hs,Abril,29
609,752,"Lamentamos informar que el bloque de ECO rechazó en la Cámara de Diputados la posibilidad de avanzar más rápido con la vacuna contra el Covid-19 en Paso de los Libres. Ofrecimos el vacunatorio municipal para ayudar, pero se negaron. Todos debemos aportar para salvar vidas.",2021-04-14,10,3,12,4,Twitter for Android, 20hs,Abril,273
2444,18270,Algo a favor: todas las personas mayores cercanas y/o con las que hablo ya tienen aplicada la primera dosis de vacuna contra Covid 💪 (y algunas esquema completo),2021-04-14,1,0,8,1,Twitter for Android, 19hs,Abril,161
259,3722,Hoy se vacuna mí Má!!!🤗Covid_19,2021-04-14,0,0,3,0,Twitter for Android, 18hs,Abril,31
1273,31946,"Hola  hace mas de dos meses anote a mi abuela para recibir la vacuna del covid y todavía no la llaman, 80 años tiene y se quiere vacuna",2021-04-14,0,1,1,0,Twitter for Android, 16hs,Abril,135
7379,28465,"Ahora Rawson Hoy fue vacunado contra el covid-19 el cuerpo activo de los bomberos voluntarios de la capital provincial. Le aplicaron la vacuna Sinopharm a unos 40 integrantes, indicó a  el jefe del cuerpo Javier Bassi.",2021-04-14,0,0,0,0,Twitter for Android, 15hs,Abril,218
87,2982,Hoy mi papá tuvo que ir a pedir una orden para que le apliquen la vacuna ANTIGRIPAL porque la segunda dosis para el covid no llega. Alguien con menos de 30 años seguramente se la saco,2021-04-14,0,0,1,0,Twitter for Android, 14hs,Abril,183
717,1217,Campaña de vacunación contra la gripe en la Ciudad 💉*️⃣Grupos priorizados y con turno⚠️No podés aplicarte la vacuna contra la gripe 15 días antes o después de la vacunación contra el COVID-19.👉Ingresá en  para anotarte y conocer toda la información.,2021-04-14,0,0,1,0,Twitter for Android, 14hs,Abril,249
2691,68735,💉 En CABA comenzó la campaña de vacunación contra la gripe mayores de 65 años y los grupos prioritarios.🗓 Tenés que sacar un turno previamente 👉  no podésaplicarte la vacuna contra la gripe 15 días antes o después de vacuna contra COVID-19,2021-04-14,1,0,0,0,Twitter for Android, 13hs,Abril,239
335,2181,Amo que el debate sea vacuna si o no. La aplicación de la misma es opcional.  Hay gente que no se pondrá la de covid y tmb hay gente que ni siquiera vacuna a los hijos de pequeños. El debate aquí es que NO HAY VACUNAS. Que las pocas que había encima las repartieron en gente joven,2021-04-14,0,1,2,0,Twitter for Android, 12hs,Abril,280
47,169,Es verdad...La vacuna no se puede dar teniendo COVID19 también el miedo que se genera en los medios te mata. VacunadosVip COVID19 GobiernoDeLaMuerte CierrenLasEscuelas Covid_19 AbranTodo DesobedienciaCivilYa 14AnosBastaYa AstraZeneca,2021-04-14,0,0,0,0,Twitter for Android, 12hs,Abril,233
3214,11772,"Ministra de Salud, Carla Vizzotti en conferencia de prensa en Casa RosadaInforme sobre porcentaje de personas que enfermaron de COVID-19 a 14 días de aplicarse la 1era dosis de vacuna Sputnik V, Sinopharm y CovishieldSputnik V 0.27%Sinopharm 0.49%Covishield (Astrazene) 0.46%",2021-04-14,0,0,0,0,Twitter for Android, 12hs,Abril,275
4052,29356,"SEÑORES CULPA DE ESTE GOBIERNO DE DELINCUENTES SE ESPERA ENTRE DICIEMBRE Y ENERO ALLÁ EL DOBLÉ DE VÍCTIMAS DE COVID , ESO SE LLAMA ABANDONO DE PERSONAS , ALGUIEN ME DICE QUE LA VACUNA RUSA NO LLEGARÁ HASTA QUE PAGUEN LA QUE DEBEN , SEÑORES ESTAMOS EN LAS MANOS DE DIOS 🇦🇷🇦🇷🇦🇷",2021-04-14,0,1,0,0,Twitter for Android, 09hs,Abril,275
495,88071,"31nformoCon7w7 El Covid te vacuna gratis y sin mambos políticos, te lo perdist, puede ser un falso (-)",2021-04-14,0,1,0,1,Twitter for Android, 08hs,Abril,102
264,685,La vacuna no evita que te contagies del covid... hace que los sintomas sean mas leves...no porque ya están vacunados van a dejar de cuidarse..,2021-04-14,0,0,0,0,Twitter for Android, 04hs,Abril,142
22,214,No me responden. Me cancelaron el turno sin avisar para la vacuna del Covid. Que tengo que hacer?,2021-04-14,0,0,0,0,Twitter for iPhone, 01hs,Abril,97
78,6254,CÓMO INSCRIBIRSE PARA RECIBIR LA VACUNA COVID19 💉👉🏼 Mayores de 60 años pueden solicitar un turno para vacunarse contra el Covid_19 sin tener Ciudadano Digital (CIDI)👉🏼 Menores de 60 años pueden solicitar un turno de vacunación a través de Ciudadano Digital (CIDI)+ Info 👇🏼,2021-04-14,0,0,0,0,Twitter for Android, 00hs,Abril,272
461,12488,"YA SE COLOCARON 335 DOSIS, EL 12% DE LOS PARERENSES RECIBIERON SU VACUNAAVANZA SATISFACTORIAMENTE LA VACUNACIÓN CONTRA EL COVID",2021-04-13,0,0,0,0,Twitter for Android, 23hs,Abril,127
2025,52239,_org_ar  Y CUANDO PIENSAN LARGAR LA CAMPAÑA DE  VACUNACIÓN PARA LA GRIPE????NO TENES LA SEGUNDA DOSIS DEL COVID VACUNA CONTRA LA GRIPE YA NEUMONÍAASESINOSGobiernoDeInutiles GobiernoDeLaMuerte,2021-04-13,0,0,0,0,Twitter for Android, 23hs,Abril,191
2568,62051,"Mirá lo que estoy leyendo en  ""RosarioPlus"" app:",2021-04-13,0,0,0,0,Twitter for Android, 22hs,Abril,48
260,1992,Mi papi  recibió la primera dosis de la vacuna Sputnik contra el Covid. Lo anoté el lunes 05 y  en 1 semana tenía su turno asignadoDeseo que pronto empiecen a llegar  más vacunas para que sean distribuidas dando prioridad a la población de mayor riesgo ❤❤,2021-04-13,2,0,3,0,Twitter for Android, 20hs,Abril,255
0,81,"Gracias gracias gracias , Axel nuestro Gobernados , he recibido la vacuna contra covid 19 , fuerte abrazo e inmenso agradecimiento , adelante siempre compañero",2021-04-13,0,2,1,0,Twitter for Android, 18hs,Abril,159
522,11224,"Ahora el Sindicato de Trabajadores de Cementerios también quiere la vacuna, si no no retirarán los “muertos x CoVid”. No será que lo que faltan son vacunas? Y los 20 millones de vacunas de febrero? Y Candela? Y la moto? 🤷🏽‍♀️",2021-04-13,0,0,0,0,Twitter for iPhone, 18hs,Abril,225
1454,34334,"diosss 200 cursos sobre el covid nos exigen para poder cursar, no queres que fabrique la vacuna tb????",2021-04-13,0,0,1,0,Twitter for iPhone, 17hs,Abril,102
3420,48961,"Si digo lo que dije, significa que pido preferencias? NO. Simplemente pongo sobre la mesa algo que me preocupa. Soy persona operada de cáncer de tiroides y propensa a las defensas bajas. También ya pasé por covid. Como no voy a querer la vacuna?",2021-04-13,0,1,1,0,Twitter for iPhone, 17hs,Abril,245
77,3008,"Ya empezamos a vacunar con la 2da dosis contra el COVID-19 al Personal de Salud en el Club Ferro Caballito y acompañamos en el proceso de vacunación a quienes se acercaron con su turno 😊Vacuna que recibimos, vacuna que se aplica 💪6",2021-04-13,0,0,3,0,Twitter for Android, 17hs,Abril,231
120,12442,"_AR Pero ojo soy personal de salud y estoy asustado porq está más q muy jodido mi hno médico dos dosis de vacuna pcr+, mi mejor amigo cardiólogo set 2020 covid + ya doble dosis de vacuna y ahora tb pcr+ osea está jodido jodido clínica y hosp desbordados de casos ni pa guardia da",2021-04-13,0,0,0,0,Twitter for Android, 15hs,Abril,279
20,611,la aplicación  de mi Argentina  no me deja ver siempre mi permiso de circular.  Me muestra certificado de la aplicación de la vacuna del covid. Pero no siempre el de circulación. Esta funcionando mal.,2021-04-13,0,0,0,0,Twitter for Android, 14hs,Abril,200
69320,95739,"CONMEBOL, con el respaldo del gobierno uruguayo, llegó a un acuerdo con la empresa farmacéutica Sinovac Biotech para la donación de 50k dosis de su vacuna contra el COVID-19.Se pretende inmunizar planteles profesionales masculinos y femeninos",2021-04-13,1,0,21,0,Twitter for iPhone, 14hs,Abril,242
447,12528,"Compartimos está noticia importante de la vacuna ""Soberana 2"" que la están realizando en Cuba contra el Covid-19.",2021-04-13,0,0,0,0,Twitter for Android, 13hs,Abril,113
2249,134457,Se cayeron a cocteles de dudosa procedencia en La Tasquita y ahora le tienen miedo a la vacuna del COVID?Jskajsaksjaj,2021-04-13,36,3,74,21,Twitter for iPhone, 12hs,Abril,117
232,1340,buen díaPor qué no abren la posibilidad de que que quienes puedan compren la vacuna del Covid. Hay gente de riesgo que podría comprarla y llegaría alivio a quienes están padeciendo,2021-04-13,0,0,0,0,Twitter for Android, 11hs,Abril,180
38,222,"Inocularse mediante la vacuna sólo protege que la situación grave de salud  consecuencia de haber contraído covid, sea leve... No evita el contagio hay que seguir cuidándose... Cuide esa bonita voz, gran cantante",2021-04-13,0,1,1,0,Twitter for Android, 11hs,Abril,212
409,45627,"""La vacuna CoronaVac es eficaz para evitar casos graves de COVID-19, reportan autoridades chilenas y especialistas en salud""",2021-04-13,0,0,0,0,Twitter for Android, 04hs,Abril,124
3041,51438,"Yo creo, sólo por lógica, no por científica que si estoy con covid asintomatico y me inoculan el virus , la situación se puede tornar mortal. Entonces como saber si tengo covid en las primeras fases si soy automática ? Para colmo no podes confiar en quién te ofrece la vacuna.",2021-04-13,0,1,1,0,Twitter for Android, 02hs,Abril,276
29,2885,"De ser asi no me colocan ninguna vacuna hasta estar bien ... porque es contraproducente.... con el COVID-19 creo, me parece, que tendria que ser igual... si no tenemos un test que diga que no se tiene el virus , no tendriamos que colocarnos la vacuna , sea de la marca que sea",2021-04-13,0,1,0,0,Twitter for Android, 02hs,Abril,276
2153,32008,siempre se puede ser un poco mas hdrmp y aprovechar la muerte de un colega para seguir tirando mierda. Los unicos basuras aca son todos los pro mierda q negaron al covid trataron a la vacuna de veneno y por último alentaron al contagio. Udes merecen la horca x forros,2021-04-13,0,0,0,0,Twitter for Android, 01hs,Abril,267
553,24250,"Parece que murio por el covid...y no por la vacuna....al contrario..quiza , de haberse vacunado antes , no habria fallecido......",2021-04-13,0,0,1,0,Twitter for Android, 00hs,Abril,129
34,2953,Pichon de clarin. La Nueva: China admitió que la efectividad de sus vacunas contra el COVID-19 no es alta. través de,2021-04-13,0,0,0,0,Twitter for Android, 00hs,Abril,116
123,25454,"""La vacuna china contra la COVID-19 que se aplica en Argentina es la de Sinopharm, reportan autoridades y Chequeado""",2021-04-12,0,0,0,0,Twitter for Android, 23hs,Abril,116
3337,40673,🚨ℹSegunda ola en La Matanza: Ya se están enviando nuevos turnos para la vacuna contra el COVID-19. Mirá 👇LaMatanza Covid_19COVIDCOVID19SegundaOlaYoMeVacuno,2021-04-12,2,0,3,0,Twitter for Android, 22hs,Abril,155
245,2412,"Querés ver un reflejo de la pandemia en argentina ... La mayoría de los canales empezaron a usar los barbijos en sus programas en vivo. El canal más afectado por la muerte de MauroViale  pone en duda la vacuna y se sorprende por la muerte ""repentina"" por COVID.",2021-04-12,0,0,0,0,Twitter for Android, 21hs,Abril,261
353,9517,Dicen q tenía covid y le aprobaron la vacuna. Esa fue la causa.,2021-04-12,0,0,0,0,Twitter for Android, 20hs,Abril,63
59,2595,"Mí marido, 53 años, oficial penitenciario. Recuperado de Covid, hoy recibió la vacuna Verocell. 💪💪💪",2021-04-12,0,0,3,0,Twitter for Android, 20hs,Abril,99
3674,26102,"La vacuna es para q no te agarre fuerte el covid.*MV se da la vacuna, le agarra covid y muere",2021-04-12,1,3,8,0,Twitter for Android, 19hs,Abril,93
290,7288,"Una paciente me  contó emocionada que ella y su esposo, se habían dado la primer dosis de la vacuna contra covid.Señora la amo 💫",2021-04-12,0,0,1,0,Twitter for Android, 18hs,Abril,128
2134,85755,"47740863 Sinopharm tiene la misma aprobación basada en resultados provisorios de fase 3 que tienen todas las demás. Ninguna vacuna terminó la fase 3 porque lleva mínimo 2 años.""Sinopharm's COVID-19 vaccine 79% effective, seeks approval in China | Reuters""",2021-04-12,0,3,0,0,Twitter for Android, 18hs,Abril,255
187022,26528,"Como dijo Máximo, cordura donde la oposición ofrece locura.1) Estamos en la 2da Ola COVID, hay que reforzar los cuidados.2) La vacuna China que menciona NO se compró en Argentina. Compramos Sinopharm NO Sinovac.Desde el Macrismo buscan que haya más muertos, basta por favor!",2021-04-12,229,369,647,48,Twitter for iPhone, 18hs,Abril,274
182,15180,21 No sirve ninguna vacuna porque potencia la receptividad del virus y lo agrava   hay estudios sobre ellos. Si tenes covid y te splicas es sentencia de muerte.  A veces sacrifican alfiles,2021-04-12,0,0,1,0,Twitter for Android, 18hs,Abril,188
9880,73996,Ideal cuestiona la efectividad de la Pfizer...,2021-04-12,1,0,1,0,Twitter for Android, 18hs,Abril,46
2325,69955,"La vacuna inmuniza post 15-20 días de inoculada.No hace milagros.Ayuda a minimizar síntomas de covid, si estás sano cuando la recibís, no cura si ya estas contagiado.VACUNASSIEMPREUnica herramienta contra el covid. Siempre protegernos. Barbijo. Distancia. Ventilación",2021-04-12,2,0,6,0,Twitter for Android, 17hs,Abril,267
2325,69955,"A alguien se le hubiera ocurrido  dudar de la vacuna contra la meningitis, el VPH, la viruela, la poliomelitis o el sarampión?Entonces...Cómo permitimos que cualquiera satanice la campaña de vacunación contra el covid y los protocolos que nos protegen de una muerte horrible?",2021-04-12,0,4,4,0,Twitter for Android, 16hs,Abril,275
